ts_id,date,total,duoarea,process
49,2015-03-31,2936.0,SCT,VIN
49,2015-04-30,2082.0,SCT,VIN
49,2015-05-31,1816.0,SCT,VIN
49,2015-06-30,1733.0,SCT,VIN
49,2015-07-31,1736.0,SCT,VIN
49,2015-08-31,1804.0,SCT,VIN
49,2015-09-30,1712.0,SCT,VIN
49,2015-10-31,1883.0,SCT,VIN
49,2015-11-30,2010.0,SCT,VIN
49,2015-12-31,2194.0,SCT,VIN
49,2016-01-31,2763.0,SCT,VIN
49,2016-02-29,2517.0,SCT,VIN
49,2016-03-31,2044.0,SCT,VIN
49,2016-04-30,1921.0,SCT,VIN
49,2016-05-31,1714.0,SCT,VIN
49,2016-06-30,1602.0,SCT,VIN
49,2016-07-31,1685.0,SCT,VIN
49,2016-08-31,1733.0,SCT,VIN
49,2016-09-30,1663.0,SCT,VIN
49,2016-10-31,1745.0,SCT,VIN
49,2016-11-30,2213.0,SCT,VIN
49,2016-12-31,2671.0,SCT,VIN
49,2017-01-31,2644.0,SCT,VIN
49,2017-02-28,2217.0,SCT,VIN
49,2017-03-31,2632.0,SCT,VIN
49,2017-04-30,1849.0,SCT,VIN
49,2017-05-31,1756.0,SCT,VIN
49,2017-06-30,1691.0,SCT,VIN
49,2017-07-31,1750.0,SCT,VIN
49,2017-08-31,1737.0,SCT,VIN
49,2017-09-30,1665.0,SCT,VIN
49,2017-10-31,1664.0,SCT,VIN
49,2017-11-30,2348.0,SCT,VIN
49,2017-12-31,2604.0,SCT,VIN
49,2018-01-31,2744.0,SCT,VIN
49,2018-02-28,2312.0,SCT,VIN
49,2018-03-31,2490.0,SCT,VIN
49,2018-04-30,1883.0,SCT,VIN
49,2018-05-31,1595.0,SCT,VIN
49,2018-06-30,1676.0,SCT,VIN
49,2018-07-31,1764.0,SCT,VIN
49,2018-08-31,1803.0,SCT,VIN
49,2018-09-30,1747.0,SCT,VIN
49,2018-10-31,1925.0,SCT,VIN
49,2018-11-30,2220.0,SCT,VIN
49,2018-12-31,2404.0,SCT,VIN
49,2019-01-31,2734.0,SCT,VIN
49,2019-02-28,2325.0,SCT,VIN
49,2019-03-31,2233.0,SCT,VIN
49,2019-04-30,1777.0,SCT,VIN
49,2019-05-31,1691.0,SCT,VIN
49,2019-06-30,1590.0,SCT,VIN
49,2019-07-31,1693.0,SCT,VIN
49,2019-08-31,1792.0,SCT,VIN
49,2019-09-30,1686.0,SCT,VIN
49,2019-10-31,1917.0,SCT,VIN
49,2019-11-30,2416.0,SCT,VIN
49,2019-12-31,2667.0,SCT,VIN
49,2020-01-31,2571.0,SCT,VIN
49,2020-02-29,2368.0,SCT,VIN
49,2020-03-31,2143.0,SCT,VIN
49,2020-04-30,1987.0,SCT,VIN
49,2020-05-31,1629.0,SCT,VIN
49,2020-06-30,1524.0,SCT,VIN
49,2020-07-31,1727.0,SCT,VIN
49,2020-08-31,1667.0,SCT,VIN
49,2020-09-30,1517.0,SCT,VIN
49,2020-10-31,1694.0,SCT,VIN
49,2020-11-30,1734.0,SCT,VIN
49,2020-12-31,2458.0,SCT,VIN
49,2021-01-31,2502.0,SCT,VIN
49,2021-02-28,2263.0,SCT,VIN
49,2021-03-31,2039.0,SCT,VIN
49,2021-04-30,1590.0,SCT,VIN
49,2021-05-31,1674.0,SCT,VIN
49,2021-06-30,1546.0,SCT,VIN
49,2021-07-31,1633.0,SCT,VIN
49,2021-08-31,1593.0,SCT,VIN
49,2021-09-30,1666.0,SCT,VIN
49,2021-10-31,1598.0,SCT,VIN
49,2021-11-30,2281.0,SCT,VIN
49,2021-12-31,2166.0,SCT,VIN
49,2022-01-31,2532.0,SCT,VIN
49,2022-02-28,2156.0,SCT,VIN
49,2022-03-31,1853.0,SCT,VIN
49,2022-04-30,1763.0,SCT,VIN
49,2022-05-31,1540.0,SCT,VIN
49,2022-06-30,1599.0,SCT,VIN
49,2022-07-31,1443.0,SCT,VIN
49,2022-08-31,1579.0,SCT,VIN
49,2022-09-30,1535.0,SCT,VIN
49,2022-10-31,1566.0,SCT,VIN
49,2022-11-30,1856.0,SCT,VIN
49,2022-12-31,2219.0,SCT,VIN
49,2023-01-31,2084.0,SCT,VIN
49,2023-02-28,1886.0,SCT,VIN
49,2023-03-31,1874.0,SCT,VIN
49,2023-04-30,1515.0,SCT,VIN
49,2023-05-31,1542.0,SCT,VIN
49,2023-06-30,1283.0,SCT,VIN
49,2023-07-31,1455.0,SCT,VIN
49,2023-08-31,1480.0,SCT,VIN
49,2023-09-30,1532.0,SCT,VIN
49,2023-10-31,1534.0,SCT,VIN
49,2023-11-30,2180.0,SCT,VIN
49,2023-12-31,2106.0,SCT,VIN
49,2024-01-31,2302.0,SCT,VIN
50,2014-01-31,9677.0,SCT,VRS
50,2014-02-28,8875.0,SCT,VRS
50,2014-03-31,8035.0,SCT,VRS
50,2014-04-30,4620.0,SCT,VRS
50,2014-05-31,2325.0,SCT,VRS
50,2014-06-30,1311.0,SCT,VRS
50,2014-07-31,1036.0,SCT,VRS
50,2014-08-31,974.0,SCT,VRS
50,2014-09-30,1046.0,SCT,VRS
50,2014-10-31,1776.0,SCT,VRS
50,2014-11-30,4670.0,SCT,VRS
50,2014-12-31,6846.0,SCT,VRS
50,2015-01-31,10035.0,SCT,VRS
50,2015-02-28,10279.0,SCT,VRS
50,2015-03-31,8749.0,SCT,VRS
50,2015-04-30,4766.0,SCT,VRS
50,2015-05-31,2112.0,SCT,VRS
50,2015-06-30,1330.0,SCT,VRS
50,2015-07-31,1089.0,SCT,VRS
50,2015-08-31,970.0,SCT,VRS
50,2015-09-30,948.0,SCT,VRS
50,2015-10-31,2101.0,SCT,VRS
50,2015-11-30,3846.0,SCT,VRS
50,2015-12-31,4749.0,SCT,VRS
50,2016-01-31,8259.0,SCT,VRS
50,2016-02-29,7649.0,SCT,VRS
50,2016-03-31,5351.0,SCT,VRS
50,2016-04-30,4070.0,SCT,VRS
50,2016-05-31,2294.0,SCT,VRS
50,2016-06-30,1312.0,SCT,VRS
50,2016-07-31,1034.0,SCT,VRS
50,2016-08-31,897.0,SCT,VRS
50,2016-09-30,962.0,SCT,VRS
50,2016-10-31,1971.0,SCT,VRS
50,2016-11-30,4432.0,SCT,VRS
50,2016-12-31,7814.0,SCT,VRS
50,2017-01-31,8549.0,SCT,VRS
50,2017-02-28,7199.0,SCT,VRS
50,2017-03-31,7844.0,SCT,VRS
50,2017-04-30,3529.0,SCT,VRS
50,2017-05-31,2231.0,SCT,VRS
50,2017-06-30,1380.0,SCT,VRS
50,2017-07-31,1075.0,SCT,VRS
50,2017-08-31,1025.0,SCT,VRS
50,2017-09-30,1091.0,SCT,VRS
50,2017-10-31,1430.0,SCT,VRS
50,2017-11-30,4790.0,SCT,VRS
50,2017-12-31,8288.0,SCT,VRS
50,2018-01-31,10580.0,SCT,VRS
50,2018-02-28,6900.0,SCT,VRS
50,2018-03-31,7422.0,SCT,VRS
50,2018-04-30,5285.0,SCT,VRS
50,2018-05-31,2010.0,SCT,VRS
50,2018-06-30,1283.0,SCT,VRS
50,2018-07-31,1066.0,SCT,VRS
50,2018-08-31,951.0,SCT,VRS
50,2018-09-30,1052.0,SCT,VRS
50,2018-10-31,2515.0,SCT,VRS
50,2018-11-30,6067.0,SCT,VRS
50,2018-12-31,7970.0,SCT,VRS
50,2019-01-31,9800.0,SCT,VRS
50,2019-02-28,8189.0,SCT,VRS
50,2019-03-31,7201.0,SCT,VRS
50,2019-04-30,3792.0,SCT,VRS
50,2019-05-31,2278.0,SCT,VRS
50,2019-06-30,1338.0,SCT,VRS
50,2019-07-31,1025.0,SCT,VRS
50,2019-08-31,933.0,SCT,VRS
50,2019-09-30,1066.0,SCT,VRS
50,2019-10-31,1974.0,SCT,VRS
50,2019-11-30,6140.0,SCT,VRS
50,2019-12-31,8492.0,SCT,VRS
50,2020-01-31,8240.0,SCT,VRS
50,2020-02-29,8193.0,SCT,VRS
50,2020-03-31,5728.0,SCT,VRS
50,2020-04-30,4781.0,SCT,VRS
50,2020-05-31,2605.0,SCT,VRS
50,2020-06-30,1577.0,SCT,VRS
50,2020-07-31,1237.0,SCT,VRS
50,2020-08-31,1034.0,SCT,VRS
50,2020-09-30,1097.0,SCT,VRS
50,2020-10-31,2428.0,SCT,VRS
50,2020-11-30,3914.0,SCT,VRS
50,2020-12-31,7867.0,SCT,VRS
50,2021-01-31,9733.0,SCT,VRS
50,2021-02-28,8799.0,SCT,VRS
50,2021-03-31,6780.0,SCT,VRS
50,2021-04-30,3926.0,SCT,VRS
50,2021-05-31,2260.0,SCT,VRS
50,2021-06-30,1442.0,SCT,VRS
50,2021-07-31,1130.0,SCT,VRS
50,2021-08-31,1013.0,SCT,VRS
50,2021-09-30,1157.0,SCT,VRS
50,2021-10-31,1790.0,SCT,VRS
50,2021-11-30,4772.0,SCT,VRS
50,2021-12-31,7073.0,SCT,VRS
50,2022-01-31,10066.0,SCT,VRS
50,2022-02-28,8131.0,SCT,VRS
50,2022-03-31,6492.0,SCT,VRS
50,2022-04-30,4088.0,SCT,VRS
50,2022-05-31,2287.0,SCT,VRS
50,2022-06-30,1234.0,SCT,VRS
50,2022-07-31,1072.0,SCT,VRS
50,2022-08-31,1017.0,SCT,VRS
50,2022-09-30,1192.0,SCT,VRS
50,2022-10-31,2645.0,SCT,VRS
50,2022-11-30,4557.0,SCT,VRS
50,2022-12-31,7964.0,SCT,VRS
50,2023-01-31,7519.0,SCT,VRS
50,2023-02-28,7401.0,SCT,VRS
50,2023-03-31,6688.0,SCT,VRS
50,2023-04-30,3542.0,SCT,VRS
50,2023-05-31,2245.0,SCT,VRS
50,2023-06-30,1384.0,SCT,VRS
50,2023-07-31,1082.0,SCT,VRS
50,2023-08-31,1058.0,SCT,VRS
50,2023-09-30,1080.0,SCT,VRS
50,2023-10-31,2181.0,SCT,VRS
50,2023-11-30,5564.0,SCT,VRS
50,2023-12-31,6729.0,SCT,VRS
50,2024-01-31,9299.0,SCT,VRS
51,2014-01-31,2961.0,SDC,VCS
51,2014-02-28,2169.0,SDC,VCS
51,2014-03-31,2325.0,SDC,VCS
51,2014-04-30,1224.0,SDC,VCS
51,2014-05-31,877.0,SDC,VCS
51,2014-06-30,744.0,SDC,VCS
51,2014-07-31,703.0,SDC,VCS
51,2014-08-31,752.0,SDC,VCS
51,2014-09-30,745.0,SDC,VCS
51,2014-10-31,1007.0,SDC,VCS
51,2014-11-30,1747.0,SDC,VCS
51,2014-12-31,2242.0,SDC,VCS
51,2015-01-31,3043.0,SDC,VCS
51,2015-02-28,2648.0,SDC,VCS
51,2015-03-31,2184.0,SDC,VCS
51,2015-04-30,1010.0,SDC,VCS
51,2015-05-31,725.0,SDC,VCS
51,2015-06-30,821.0,SDC,VCS
51,2015-07-31,712.0,SDC,VCS
51,2015-08-31,770.0,SDC,VCS
51,2015-09-30,798.0,SDC,VCS
51,2015-10-31,1230.0,SDC,VCS
51,2015-11-30,1563.0,SDC,VCS
51,2015-12-31,1611.0,SDC,VCS
51,2016-01-31,2596.0,SDC,VCS
51,2016-02-29,2469.0,SDC,VCS
51,2016-03-31,1297.0,SDC,VCS
51,2016-04-30,1222.0,SDC,VCS
51,2016-05-31,877.0,SDC,VCS
51,2016-06-30,639.0,SDC,VCS
51,2016-07-31,688.0,SDC,VCS
51,2016-08-31,699.0,SDC,VCS
51,2016-09-30,675.0,SDC,VCS
51,2016-10-31,898.0,SDC,VCS
51,2016-11-30,1577.0,SDC,VCS
51,2016-12-31,2011.0,SDC,VCS
51,2017-01-31,2127.0,SDC,VCS
51,2017-02-28,1613.0,SDC,VCS
51,2017-03-31,1826.0,SDC,VCS
51,2017-04-30,1088.0,SDC,VCS
51,2017-05-31,1009.0,SDC,VCS
51,2017-06-30,847.0,SDC,VCS
51,2017-07-31,835.0,SDC,VCS
51,2017-08-31,825.0,SDC,VCS
51,2017-09-30,815.0,SDC,VCS
51,2017-10-31,1001.0,SDC,VCS
51,2017-11-30,1383.0,SDC,VCS
51,2017-12-31,2671.0,SDC,VCS
51,2018-01-31,2324.0,SDC,VCS
51,2018-02-28,1865.0,SDC,VCS
51,2018-03-31,2008.0,SDC,VCS
51,2018-04-30,1267.0,SDC,VCS
51,2018-05-31,681.0,SDC,VCS
51,2018-06-30,873.0,SDC,VCS
51,2018-07-31,771.0,SDC,VCS
51,2018-08-31,909.0,SDC,VCS
51,2018-09-30,693.0,SDC,VCS
51,2018-10-31,1314.0,SDC,VCS
51,2018-11-30,1837.0,SDC,VCS
51,2018-12-31,2082.0,SDC,VCS
51,2019-01-31,2456.0,SDC,VCS
51,2019-02-28,2169.0,SDC,VCS
51,2019-03-31,1936.0,SDC,VCS
51,2019-04-30,998.0,SDC,VCS
51,2019-05-31,843.0,SDC,VCS
51,2019-06-30,682.0,SDC,VCS
51,2019-07-31,665.0,SDC,VCS
51,2019-08-31,845.0,SDC,VCS
51,2019-09-30,736.0,SDC,VCS
51,2019-10-31,688.0,SDC,VCS
51,2019-11-30,1791.0,SDC,VCS
51,2019-12-31,2317.0,SDC,VCS
51,2020-01-31,2345.0,SDC,VCS
51,2020-02-29,1999.0,SDC,VCS
51,2020-03-31,1514.0,SDC,VCS
51,2020-04-30,1137.0,SDC,VCS
51,2020-05-31,706.0,SDC,VCS
51,2020-06-30,638.0,SDC,VCS
51,2020-07-31,676.0,SDC,VCS
51,2020-08-31,660.0,SDC,VCS
51,2020-09-30,990.0,SDC,VCS
51,2020-10-31,807.0,SDC,VCS
51,2020-11-30,1311.0,SDC,VCS
51,2020-12-31,2289.0,SDC,VCS
51,2021-01-31,2111.0,SDC,VCS
51,2021-02-28,2125.0,SDC,VCS
51,2021-03-31,1596.0,SDC,VCS
51,2021-04-30,1145.0,SDC,VCS
51,2021-05-31,740.0,SDC,VCS
51,2021-06-30,632.0,SDC,VCS
51,2021-07-31,589.0,SDC,VCS
51,2021-08-31,752.0,SDC,VCS
51,2021-09-30,675.0,SDC,VCS
51,2021-10-31,937.0,SDC,VCS
51,2021-11-30,1826.0,SDC,VCS
51,2021-12-31,1630.0,SDC,VCS
51,2022-01-31,2447.0,SDC,VCS
51,2022-02-28,2017.0,SDC,VCS
51,2022-03-31,1860.0,SDC,VCS
51,2022-04-30,1117.0,SDC,VCS
51,2022-05-31,808.0,SDC,VCS
51,2022-06-30,600.0,SDC,VCS
51,2022-07-31,802.0,SDC,VCS
51,2022-08-31,787.0,SDC,VCS
51,2022-09-30,712.0,SDC,VCS
51,2022-10-31,778.0,SDC,VCS
51,2022-11-30,1499.0,SDC,VCS
51,2022-12-31,2062.0,SDC,VCS
51,2023-01-31,1916.0,SDC,VCS
51,2023-02-28,1605.0,SDC,VCS
51,2023-03-31,1674.0,SDC,VCS
51,2023-04-30,883.0,SDC,VCS
51,2023-05-31,862.0,SDC,VCS
51,2023-06-30,762.0,SDC,VCS
51,2023-07-31,689.0,SDC,VCS
51,2023-08-31,692.0,SDC,VCS
51,2023-09-30,687.0,SDC,VCS
51,2023-10-31,1080.0,SDC,VCS
51,2023-11-30,1824.0,SDC,VCS
51,2023-12-31,1846.0,SDC,VCS
51,2024-01-31,2205.0,SDC,VCS
52,2014-01-31,68.0,SDC,VDV
52,2014-02-28,62.0,SDC,VDV
52,2014-03-31,68.0,SDC,VDV
52,2014-04-30,66.0,SDC,VDV
52,2014-05-31,68.0,SDC,VDV
52,2014-06-30,66.0,SDC,VDV
52,2014-07-31,68.0,SDC,VDV
52,2014-08-31,68.0,SDC,VDV
52,2014-09-30,66.0,SDC,VDV
52,2014-10-31,68.0,SDC,VDV
52,2014-11-30,66.0,SDC,VDV
52,2014-12-31,68.0,SDC,VDV
52,2015-01-31,69.0,SDC,VDV
52,2015-02-28,62.0,SDC,VDV
52,2015-03-31,69.0,SDC,VDV
52,2015-04-30,67.0,SDC,VDV
52,2015-05-31,69.0,SDC,VDV
52,2015-06-30,67.0,SDC,VDV
52,2015-07-31,69.0,SDC,VDV
52,2015-08-31,69.0,SDC,VDV
52,2015-09-30,67.0,SDC,VDV
52,2015-10-31,69.0,SDC,VDV
52,2015-11-30,67.0,SDC,VDV
52,2015-12-31,69.0,SDC,VDV
52,2016-01-31,81.0,SDC,VDV
52,2016-02-29,76.0,SDC,VDV
52,2016-03-31,81.0,SDC,VDV
52,2016-04-30,79.0,SDC,VDV
52,2016-05-31,81.0,SDC,VDV
52,2016-06-30,79.0,SDC,VDV
52,2016-07-31,81.0,SDC,VDV
52,2016-08-31,81.0,SDC,VDV
52,2016-09-30,79.0,SDC,VDV
52,2016-10-31,81.0,SDC,VDV
52,2016-11-30,79.0,SDC,VDV
52,2016-12-31,81.0,SDC,VDV
52,2017-01-31,33.0,SDC,VDV
52,2017-02-28,30.0,SDC,VDV
52,2017-03-31,33.0,SDC,VDV
52,2017-04-30,32.0,SDC,VDV
52,2017-05-31,33.0,SDC,VDV
52,2017-06-30,32.0,SDC,VDV
52,2017-07-31,33.0,SDC,VDV
52,2017-08-31,33.0,SDC,VDV
52,2017-09-30,32.0,SDC,VDV
52,2017-10-31,33.0,SDC,VDV
52,2017-11-30,32.0,SDC,VDV
52,2017-12-31,33.0,SDC,VDV
52,2018-01-31,37.0,SDC,VDV
52,2018-02-28,34.0,SDC,VDV
52,2018-03-31,37.0,SDC,VDV
52,2018-04-30,36.0,SDC,VDV
52,2018-05-31,37.0,SDC,VDV
52,2018-06-30,36.0,SDC,VDV
52,2018-07-31,37.0,SDC,VDV
52,2018-08-31,37.0,SDC,VDV
52,2018-09-30,36.0,SDC,VDV
52,2018-10-31,37.0,SDC,VDV
52,2018-11-30,36.0,SDC,VDV
52,2018-12-31,37.0,SDC,VDV
52,2019-01-31,38.0,SDC,VDV
52,2019-02-28,34.0,SDC,VDV
52,2019-03-31,38.0,SDC,VDV
52,2019-04-30,37.0,SDC,VDV
52,2019-05-31,38.0,SDC,VDV
52,2019-06-30,37.0,SDC,VDV
52,2019-07-31,38.0,SDC,VDV
52,2019-08-31,38.0,SDC,VDV
52,2019-09-30,37.0,SDC,VDV
52,2019-10-31,38.0,SDC,VDV
52,2019-11-30,37.0,SDC,VDV
52,2019-12-31,38.0,SDC,VDV
52,2020-01-31,19.0,SDC,VDV
52,2020-02-29,17.0,SDC,VDV
52,2020-03-31,19.0,SDC,VDV
52,2020-04-30,18.0,SDC,VDV
52,2020-05-31,19.0,SDC,VDV
52,2020-06-30,18.0,SDC,VDV
52,2020-07-31,19.0,SDC,VDV
52,2020-08-31,19.0,SDC,VDV
52,2020-09-30,18.0,SDC,VDV
52,2020-10-31,19.0,SDC,VDV
52,2020-11-30,18.0,SDC,VDV
52,2020-12-31,19.0,SDC,VDV
52,2021-01-31,23.0,SDC,VDV
52,2021-02-28,21.0,SDC,VDV
52,2021-03-31,23.0,SDC,VDV
52,2021-04-30,23.0,SDC,VDV
52,2021-05-31,23.0,SDC,VDV
52,2021-06-30,23.0,SDC,VDV
52,2021-07-31,23.0,SDC,VDV
52,2021-08-31,23.0,SDC,VDV
52,2021-09-30,23.0,SDC,VDV
52,2021-10-31,23.0,SDC,VDV
52,2021-11-30,23.0,SDC,VDV
52,2021-12-31,23.0,SDC,VDV
52,2022-01-31,25.0,SDC,VDV
52,2022-02-28,22.0,SDC,VDV
52,2022-03-31,25.0,SDC,VDV
52,2022-04-30,24.0,SDC,VDV
52,2022-05-31,25.0,SDC,VDV
52,2022-06-30,24.0,SDC,VDV
52,2022-07-31,25.0,SDC,VDV
52,2022-08-31,25.0,SDC,VDV
52,2022-09-30,24.0,SDC,VDV
52,2022-10-31,25.0,SDC,VDV
52,2022-11-30,24.0,SDC,VDV
52,2022-12-31,25.0,SDC,VDV
52,2023-01-31,20.0,SDC,VDV
52,2023-02-28,18.0,SDC,VDV
52,2023-03-31,20.0,SDC,VDV
52,2023-04-30,20.0,SDC,VDV
52,2023-05-31,20.0,SDC,VDV
52,2023-06-30,20.0,SDC,VDV
52,2023-07-31,20.0,SDC,VDV
52,2023-08-31,20.0,SDC,VDV
52,2023-09-30,20.0,SDC,VDV
52,2023-10-31,20.0,SDC,VDV
52,2023-11-30,20.0,SDC,VDV
52,2023-12-31,20.0,SDC,VDV
52,2024-01-31,20.0,SDC,VDV
53,2014-01-31,,SDC,VEU
53,2014-02-28,,SDC,VEU
53,2014-03-31,,SDC,VEU
53,2014-04-30,,SDC,VEU
53,2014-05-31,,SDC,VEU
53,2014-06-30,,SDC,VEU
53,2014-07-31,,SDC,VEU
53,2014-08-31,,SDC,VEU
53,2014-09-30,,SDC,VEU
53,2014-10-31,,SDC,VEU
53,2014-11-30,,SDC,VEU
53,2014-12-31,,SDC,VEU
53,2015-01-31,,SDC,VEU
53,2015-02-28,,SDC,VEU
53,2015-03-31,,SDC,VEU
53,2015-04-30,,SDC,VEU
53,2015-05-31,,SDC,VEU
53,2015-06-30,,SDC,VEU
53,2015-07-31,,SDC,VEU
53,2015-08-31,,SDC,VEU
53,2015-09-30,,SDC,VEU
53,2015-10-31,,SDC,VEU
53,2015-11-30,,SDC,VEU
53,2015-12-31,,SDC,VEU
53,2016-01-31,0.0,SDC,VEU
53,2016-02-29,0.0,SDC,VEU
53,2016-03-31,0.0,SDC,VEU
53,2016-04-30,0.0,SDC,VEU
53,2016-05-31,0.0,SDC,VEU
53,2016-06-30,0.0,SDC,VEU
53,2016-07-31,0.0,SDC,VEU
53,2016-08-31,0.0,SDC,VEU
53,2016-09-30,0.0,SDC,VEU
53,2016-10-31,0.0,SDC,VEU
53,2016-11-30,0.0,SDC,VEU
53,2016-12-31,0.0,SDC,VEU
53,2017-01-31,,SDC,VEU
53,2017-02-28,,SDC,VEU
53,2017-03-31,,SDC,VEU
53,2017-04-30,,SDC,VEU
53,2017-05-31,,SDC,VEU
53,2017-06-30,,SDC,VEU
53,2017-07-31,,SDC,VEU
53,2017-08-31,,SDC,VEU
53,2017-09-30,,SDC,VEU
53,2017-10-31,,SDC,VEU
53,2017-11-30,,SDC,VEU
53,2017-12-31,,SDC,VEU
53,2018-01-31,,SDC,VEU
53,2018-02-28,,SDC,VEU
53,2018-03-31,,SDC,VEU
53,2018-04-30,,SDC,VEU
53,2018-05-31,,SDC,VEU
53,2018-06-30,,SDC,VEU
53,2018-07-31,,SDC,VEU
53,2018-08-31,,SDC,VEU
53,2018-09-30,,SDC,VEU
53,2018-10-31,,SDC,VEU
53,2018-11-30,,SDC,VEU
53,2018-12-31,,SDC,VEU
53,2019-01-31,,SDC,VEU
53,2019-02-28,,SDC,VEU
53,2019-03-31,,SDC,VEU
53,2019-04-30,,SDC,VEU
53,2019-05-31,,SDC,VEU
53,2019-06-30,,SDC,VEU
53,2019-07-31,,SDC,VEU
53,2019-08-31,,SDC,VEU
53,2019-09-30,,SDC,VEU
53,2019-10-31,,SDC,VEU
53,2019-11-30,,SDC,VEU
53,2019-12-31,,SDC,VEU
53,2020-01-31,,SDC,VEU
53,2020-02-29,,SDC,VEU
53,2020-03-31,,SDC,VEU
53,2020-04-30,,SDC,VEU
53,2020-05-31,,SDC,VEU
53,2020-06-30,,SDC,VEU
53,2020-07-31,,SDC,VEU
53,2020-08-31,,SDC,VEU
53,2020-09-30,,SDC,VEU
53,2020-10-31,,SDC,VEU
53,2020-11-30,,SDC,VEU
53,2020-12-31,,SDC,VEU
53,2021-01-31,,SDC,VEU
53,2021-02-28,,SDC,VEU
53,2021-03-31,,SDC,VEU
53,2021-04-30,,SDC,VEU
53,2021-05-31,,SDC,VEU
53,2021-06-30,,SDC,VEU
53,2021-07-31,,SDC,VEU
53,2021-08-31,,SDC,VEU
53,2021-09-30,,SDC,VEU
53,2021-10-31,,SDC,VEU
53,2021-11-30,,SDC,VEU
53,2021-12-31,,SDC,VEU
53,2022-01-31,,SDC,VEU
53,2022-02-28,,SDC,VEU
53,2022-03-31,,SDC,VEU
53,2022-04-30,,SDC,VEU
53,2022-05-31,,SDC,VEU
53,2022-06-30,,SDC,VEU
53,2022-07-31,,SDC,VEU
53,2022-08-31,,SDC,VEU
53,2022-09-30,,SDC,VEU
53,2022-10-31,,SDC,VEU
53,2022-11-30,,SDC,VEU
53,2022-12-31,,SDC,VEU
53,2023-01-31,,SDC,VEU
53,2023-02-28,,SDC,VEU
53,2023-03-31,,SDC,VEU
53,2023-04-30,,SDC,VEU
53,2023-05-31,,SDC,VEU
53,2023-06-30,,SDC,VEU
53,2023-07-31,,SDC,VEU
53,2023-08-31,,SDC,VEU
53,2023-09-30,,SDC,VEU
53,2023-10-31,,SDC,VEU
53,2023-11-30,,SDC,VEU
53,2023-12-31,,SDC,VEU
53,2024-01-31,,SDC,VEU
54,2014-01-31,5937.0,SDC,VGT
54,2014-02-28,4739.0,SDC,VGT
54,2014-03-31,4480.0,SDC,VGT
54,2014-04-30,2183.0,SDC,VGT
54,2014-05-31,1392.0,SDC,VGT
54,2014-06-30,1103.0,SDC,VGT
54,2014-07-31,1021.0,SDC,VGT
54,2014-08-31,1078.0,SDC,VGT
54,2014-09-30,1073.0,SDC,VGT
54,2014-10-31,1626.0,SDC,VGT
54,2014-11-30,3484.0,SDC,VGT
54,2014-12-31,4427.0,SDC,VGT
54,2015-01-31,6278.0,SDC,VGT
54,2015-02-28,5596.0,SDC,VGT
54,2015-03-31,4299.0,SDC,VGT
54,2015-04-30,1942.0,SDC,VGT
54,2015-05-31,1250.0,SDC,VGT
54,2015-06-30,1143.0,SDC,VGT
54,2015-07-31,1044.0,SDC,VGT
54,2015-08-31,1101.0,SDC,VGT
54,2015-09-30,1141.0,SDC,VGT
54,2015-10-31,1865.0,SDC,VGT
54,2015-11-30,2624.0,SDC,VGT
54,2015-12-31,3136.0,SDC,VGT
54,2016-01-31,5141.0,SDC,VGT
54,2016-02-29,4775.0,SDC,VGT
54,2016-03-31,2459.0,SDC,VGT
54,2016-04-30,2073.0,SDC,VGT
54,2016-05-31,1447.0,SDC,VGT
54,2016-06-30,998.0,SDC,VGT
54,2016-07-31,1009.0,SDC,VGT
54,2016-08-31,992.0,SDC,VGT
54,2016-09-30,956.0,SDC,VGT
54,2016-10-31,1316.0,SDC,VGT
54,2016-11-30,2596.0,SDC,VGT
54,2016-12-31,4224.0,SDC,VGT
54,2017-01-31,4508.0,SDC,VGT
54,2017-02-28,3322.0,SDC,VGT
54,2017-03-31,3656.0,SDC,VGT
54,2017-04-30,1736.0,SDC,VGT
54,2017-05-31,1560.0,SDC,VGT
54,2017-06-30,1219.0,SDC,VGT
54,2017-07-31,1161.0,SDC,VGT
54,2017-08-31,1144.0,SDC,VGT
54,2017-09-30,1146.0,SDC,VGT
54,2017-10-31,1444.0,SDC,VGT
54,2017-11-30,2348.0,SDC,VGT
54,2017-12-31,5087.0,SDC,VGT
54,2018-01-31,5030.0,SDC,VGT
54,2018-02-28,3712.0,SDC,VGT
54,2018-03-31,3975.0,SDC,VGT
54,2018-04-30,2297.0,SDC,VGT
54,2018-05-31,1096.0,SDC,VGT
54,2018-06-30,1176.0,SDC,VGT
54,2018-07-31,1089.0,SDC,VGT
54,2018-08-31,1232.0,SDC,VGT
54,2018-09-30,993.0,SDC,VGT
54,2018-10-31,1879.0,SDC,VGT
54,2018-11-30,3485.0,SDC,VGT
54,2018-12-31,4209.0,SDC,VGT
54,2019-01-31,4594.0,SDC,VGT
54,2019-02-28,4354.0,SDC,VGT
54,2019-03-31,3625.0,SDC,VGT
54,2019-04-30,1780.0,SDC,VGT
54,2019-05-31,1276.0,SDC,VGT
54,2019-06-30,1010.0,SDC,VGT
54,2019-07-31,931.0,SDC,VGT
54,2019-08-31,1155.0,SDC,VGT
54,2019-09-30,1025.0,SDC,VGT
54,2019-10-31,971.0,SDC,VGT
54,2019-11-30,3308.0,SDC,VGT
54,2019-12-31,4606.0,SDC,VGT
54,2020-01-31,4349.0,SDC,VGT
