ts_id,date,total,Sex,state_and_territory,hier_1
25,2024-03-31,147838.6859138012,Females,Queensland,1A
25,2024-06-30,155151.17684340477,Females,Queensland,1A
25,2024-09-30,151156.27869725227,Females,Queensland,1A
26,1986-09-30,67457.79058414698,Females,Queensland,2A
26,1986-12-31,73688.26566720009,Females,Queensland,2A
26,1987-03-31,70991.99591073394,Females,Queensland,2A
26,1987-06-30,72187.34975489974,Females,Queensland,2A
26,1987-09-30,67395.19051712751,Females,Queensland,2A
26,1987-12-31,68824.1502109766,Females,Queensland,2A
26,1988-03-31,63991.86873161793,Females,Queensland,2A
26,1988-06-30,66208.16232573986,Females,Queensland,2A
26,1988-09-30,69209.47829550505,Females,Queensland,2A
26,1988-12-31,74150.62702870369,Females,Queensland,2A
26,1989-03-31,69976.90011292696,Females,Queensland,2A
26,1989-06-30,79751.49159061909,Females,Queensland,2A
26,1989-09-30,74100.33807778358,Females,Queensland,2A
26,1989-12-31,79208.95633339882,Females,Queensland,2A
26,1990-03-31,79269.02200806141,Females,Queensland,2A
26,1990-06-30,82835.30663716793,Females,Queensland,2A
26,1990-09-30,82585.62685251236,Females,Queensland,2A
26,1990-12-31,81118.51990890503,Females,Queensland,2A
26,1991-03-31,79729.56831729412,Females,Queensland,2A
26,1991-06-30,85744.18455648422,Females,Queensland,2A
26,1991-09-30,87191.45991098881,Females,Queensland,2A
26,1991-12-31,89078.19835686684,Females,Queensland,2A
26,1992-03-31,84565.6279373169,Females,Queensland,2A
26,1992-06-30,90351.11723032594,Females,Queensland,2A
26,1992-09-30,89080.9647988081,Females,Queensland,2A
26,1992-12-31,92103.00352215767,Females,Queensland,2A
26,1993-03-31,80733.82305932045,Females,Queensland,2A
26,1993-06-30,79928.4501554966,Females,Queensland,2A
26,1993-09-30,94701.83771920204,Females,Queensland,2A
26,1993-12-31,97907.76601290703,Females,Queensland,2A
26,1994-03-31,94864.54628026485,Females,Queensland,2A
26,1994-06-30,95807.70770561695,Females,Queensland,2A
26,1994-09-30,93018.07705903053,Females,Queensland,2A
26,1994-12-31,97735.44419646263,Females,Queensland,2A
26,1995-03-31,92306.07942414284,Females,Queensland,2A
26,1995-06-30,107205.38394880295,Females,Queensland,2A
26,1995-09-30,105910.53069233894,Females,Queensland,2A
26,1995-12-31,109218.58823633194,Females,Queensland,2A
26,1996-03-31,105541.62536430359,Females,Queensland,2A
26,1996-06-30,105065.65844392776,Females,Queensland,2A
26,1996-09-30,106353.00646400452,Females,Queensland,2A
26,1996-12-31,109518.60110855103,Females,Queensland,2A
26,1997-03-31,115062.64550304413,Females,Queensland,2A
26,1997-06-30,118201.53087615967,Females,Queensland,2A
26,1997-09-30,114750.05965995789,Females,Queensland,2A
26,1997-12-31,119437.73251628876,Females,Queensland,2A
26,1998-03-31,116270.40515375137,Females,Queensland,2A
26,1998-06-30,122949.97365760803,Females,Queensland,2A
26,1998-09-30,128038.14293527603,Females,Queensland,2A
26,1998-12-31,124174.24292087555,Females,Queensland,2A
26,1999-03-31,124379.07483100891,Females,Queensland,2A
26,1999-06-30,115428.84097623825,Females,Queensland,2A
26,1999-09-30,111249.95366001129,Females,Queensland,2A
26,1999-12-31,119761.335272789,Females,Queensland,2A
26,2000-03-31,121903.26283073425,Females,Queensland,2A
26,2000-06-30,122486.34892272949,Females,Queensland,2A
26,2000-09-30,137518.68032455444,Females,Queensland,2A
26,2000-12-31,139352.72315502167,Females,Queensland,2A
26,2001-03-31,138477.84696006775,Females,Queensland,2A
26,2001-06-30,137271.67861557007,Females,Queensland,2A
26,2001-09-30,132130.25642967224,Females,Queensland,2A
26,2001-12-31,137744.2750968933,Females,Queensland,2A
26,2002-03-31,140424.61938095093,Females,Queensland,2A
26,2002-06-30,147680.04917526245,Females,Queensland,2A
26,2002-09-30,148308.8447933197,Females,Queensland,2A
26,2002-12-31,138166.10578155518,Females,Queensland,2A
26,2003-03-31,149836.97077560425,Females,Queensland,2A
26,2003-06-30,149618.23790740967,Females,Queensland,2A
26,2003-09-30,136864.56685829163,Females,Queensland,2A
26,2003-12-31,144307.29417800903,Females,Queensland,2A
26,2004-03-31,154435.9525871277,Females,Queensland,2A
26,2004-06-30,167133.78732299805,Females,Queensland,2A
26,2004-09-30,173444.80480003357,Females,Queensland,2A
26,2004-12-31,165699.99876594543,Females,Queensland,2A
26,2005-03-31,160936.9344406128,Females,Queensland,2A
26,2005-06-30,175531.82416915894,Females,Queensland,2A
26,2005-09-30,180182.99529647827,Females,Queensland,2A
26,2005-12-31,175665.06839370728,Females,Queensland,2A
26,2006-03-31,179488.21489334106,Females,Queensland,2A
26,2006-06-30,185996.00582790375,Females,Queensland,2A
26,2006-09-30,182432.47622680664,Females,Queensland,2A
26,2006-12-31,181528.24308776855,Females,Queensland,2A
26,2007-03-31,180598.4084777832,Females,Queensland,2A
26,2007-06-30,195001.9775543213,Females,Queensland,2A
26,2007-09-30,194400.82040405273,Females,Queensland,2A
26,2007-12-31,199293.51457214355,Females,Queensland,2A
26,2008-03-31,202062.42387008667,Females,Queensland,2A
26,2008-06-30,202930.56173706055,Females,Queensland,2A
26,2008-09-30,211560.83013916016,Females,Queensland,2A
26,2008-12-31,214258.56204223633,Females,Queensland,2A
26,2009-03-31,212251.13442993164,Females,Queensland,2A
26,2009-06-30,203740.96154785156,Females,Queensland,2A
26,2009-09-30,216327.23333740234,Females,Queensland,2A
26,2009-12-31,221878.55361938477,Females,Queensland,2A
26,2010-03-31,227155.97589111328,Females,Queensland,2A
26,2010-06-30,223915.22497558594,Females,Queensland,2A
26,2010-09-30,227688.54608154297,Females,Queensland,2A
26,2010-12-31,241359.62176513672,Females,Queensland,2A
26,2011-03-31,238930.21911621094,Females,Queensland,2A
26,2011-06-30,237898.40084838867,Females,Queensland,2A
26,2011-09-30,248350.59887695312,Females,Queensland,2A
26,2011-12-31,255108.8982849121,Females,Queensland,2A
26,2012-03-31,247108.42959594727,Females,Queensland,2A
26,2012-06-30,261449.96875,Females,Queensland,2A
26,2012-09-30,243874.21990966797,Females,Queensland,2A
26,2012-12-31,241366.38452148438,Females,Queensland,2A
26,2013-03-31,248053.515914917,Females,Queensland,2A
26,2013-06-30,244053.56158447266,Females,Queensland,2A
26,2013-09-30,238950.4044189453,Females,Queensland,2A
26,2013-12-31,247629.65252685547,Females,Queensland,2A
26,2014-03-31,259822.10235595703,Females,Queensland,2A
26,2014-06-30,245335.83575439453,Females,Queensland,2A
26,2014-09-30,241678.38983154297,Females,Queensland,2A
26,2014-12-31,232138.16217041016,Females,Queensland,2A
26,2015-03-31,236703.82012939453,Females,Queensland,2A
26,2015-06-30,263571.3358306885,Females,Queensland,2A
26,2015-09-30,268063.4240722656,Females,Queensland,2A
26,2015-12-31,277372.9472961426,Females,Queensland,2A
26,2016-03-31,276399.6377258301,Females,Queensland,2A
26,2016-06-30,262016.48669433594,Females,Queensland,2A
26,2016-09-30,289612.294767417,Females,Queensland,2A
26,2016-12-31,305704.4290186763,Females,Queensland,2A
26,2017-03-31,288374.6021221876,Females,Queensland,2A
26,2017-06-30,298649.4785813689,Females,Queensland,2A
26,2017-09-30,282778.8505398035,Females,Queensland,2A
26,2017-12-31,283701.77476352453,Females,Queensland,2A
26,2018-03-31,284823.61564582586,Females,Queensland,2A
26,2018-06-30,290729.5199994445,Females,Queensland,2A
26,2018-09-30,297433.1721884012,Females,Queensland,2A
26,2018-12-31,307529.8186959624,Females,Queensland,2A
26,2019-03-31,323644.4010159373,Females,Queensland,2A
26,2019-06-30,307722.2067088485,Females,Queensland,2A
26,2019-09-30,295854.6560732722,Females,Queensland,2A
26,2019-12-31,310769.39192169905,Females,Queensland,2A
26,2020-03-31,314140.3282203078,Females,Queensland,2A
26,2020-06-30,301279.53421515226,Females,Queensland,2A
26,2020-09-30,345738.4560815692,Females,Queensland,2A
26,2020-12-31,324884.83281201124,Females,Queensland,2A
26,2021-03-31,321820.6773623228,Females,Queensland,2A
26,2021-06-30,323707.8817766905,Females,Queensland,2A
26,2021-09-30,324439.7146514654,Females,Queensland,2A
26,2021-12-31,335098.7397097051,Females,Queensland,2A
26,2022-03-31,352352.8340915665,Females,Queensland,2A
26,2022-06-30,366455.03003036976,Females,Queensland,2A
26,2022-09-30,373863.1988183856,Females,Queensland,2A
26,2022-12-31,376942.0866162181,Females,Queensland,2A
26,2023-03-31,395012.88830697536,Females,Queensland,2A
26,2023-06-30,402594.10987120867,Females,Queensland,2A
26,2023-09-30,377627.8722035289,Females,Queensland,2A
26,2023-12-31,393555.11593812704,Females,Queensland,2A
26,2024-03-31,400155.3254817128,Females,Queensland,2A
26,2024-06-30,387991.7049604058,Females,Queensland,2A
26,2024-09-30,394381.04202365875,Females,Queensland,2A
27,1986-09-30,23012.670314460993,Females,Queensland,3A
27,1986-12-31,20754.432258173823,Females,Queensland,3A
27,1987-03-31,19221.81544853747,Females,Queensland,3A
27,1987-06-30,20833.230733931065,Females,Queensland,3A
27,1987-09-30,20818.548066988587,Females,Queensland,3A
27,1987-12-31,21336.77212201059,Females,Queensland,3A
27,1988-03-31,20697.137223675847,Females,Queensland,3A
27,1988-06-30,22030.36877502501,Females,Queensland,3A
27,1988-09-30,21910.72720822692,Females,Queensland,3A
27,1988-12-31,23594.446332231164,Females,Queensland,3A
27,1989-03-31,24712.387454092503,Females,Queensland,3A
27,1989-06-30,23929.15589016676,Females,Queensland,3A
27,1989-09-30,25975.246077671647,Females,Queensland,3A
27,1989-12-31,24097.54303765297,Females,Queensland,3A
27,1990-03-31,25796.886625275016,Females,Queensland,3A
27,1990-06-30,26530.117805749178,Females,Queensland,3A
27,1990-09-30,25326.650694057345,Females,Queensland,3A
27,1990-12-31,25311.94434055686,Females,Queensland,3A
27,1991-03-31,23946.56663812697,Females,Queensland,3A
27,1991-06-30,28449.25705190003,Females,Queensland,3A
27,1991-09-30,25074.421520024538,Females,Queensland,3A
27,1991-12-31,22621.760593816638,Females,Queensland,3A
27,1992-03-31,22749.57502692938,Females,Queensland,3A
27,1992-06-30,21987.14084392786,Females,Queensland,3A
27,1992-09-30,24243.65629044175,Females,Queensland,3A
27,1992-12-31,25024.611676961184,Females,Queensland,3A
27,1993-03-31,25599.101583957672,Females,Queensland,3A
27,1993-06-30,26986.84337902069,Females,Queensland,3A
27,1993-09-30,23818.04021348059,Females,Queensland,3A
27,1993-12-31,20551.78266994655,Females,Queensland,3A
27,1994-03-31,25297.014157667756,Females,Queensland,3A
27,1994-06-30,27103.00913183391,Females,Queensland,3A
27,1994-09-30,32060.700924128294,Females,Queensland,3A
27,1994-12-31,28354.56741268933,Females,Queensland,3A
27,1995-03-31,26764.510062411427,Females,Queensland,3A
27,1995-06-30,24781.004564762115,Females,Queensland,3A
27,1995-09-30,29348.194685161114,Females,Queensland,3A
27,1995-12-31,28071.255484849215,Females,Queensland,3A
27,1996-03-31,30742.404892355204,Females,Queensland,3A
27,1996-06-30,30232.61312146485,Females,Queensland,3A
27,1996-09-30,25838.36117553711,Females,Queensland,3A
27,1996-12-31,26937.256524562836,Females,Queensland,3A
27,1997-03-31,25950.31178665161,Females,Queensland,3A
27,1997-06-30,29025.23380279541,Females,Queensland,3A
27,1997-09-30,30433.604400634766,Females,Queensland,3A
27,1997-12-31,29537.072120666504,Females,Queensland,3A
27,1998-03-31,29828.505973815918,Females,Queensland,3A
27,1998-06-30,30942.600296020508,Females,Queensland,3A
27,1998-09-30,27614.740577697754,Females,Queensland,3A
27,1998-12-31,27797.370880126953,Females,Queensland,3A
27,1999-03-31,33535.49415588379,Females,Queensland,3A
27,1999-06-30,34945.55330657959,Females,Queensland,3A
27,1999-09-30,30673.099586486816,Females,Queensland,3A
27,1999-12-31,34005.16592788696,Females,Queensland,3A
27,2000-03-31,31535.96800994873,Females,Queensland,3A
27,2000-06-30,29070.638290405273,Females,Queensland,3A
27,2000-09-30,31117.0902633667,Females,Queensland,3A
27,2000-12-31,29907.74217224121,Females,Queensland,3A
27,2001-03-31,29449.143867492676,Females,Queensland,3A
27,2001-06-30,31064.57506942749,Females,Queensland,3A
27,2001-09-30,32090.342827796936,Females,Queensland,3A
27,2001-12-31,35321.59604072571,Females,Queensland,3A
27,2002-03-31,36714.80340194702,Females,Queensland,3A
27,2002-06-30,31778.69342803955,Females,Queensland,3A
27,2002-09-30,31118.99515914917,Females,Queensland,3A
27,2002-12-31,36544.35509681702,Females,Queensland,3A
27,2003-03-31,39451.27244758606,Females,Queensland,3A
27,2003-06-30,33956.8062210083,Females,Queensland,3A
27,2003-09-30,38699.158752441406,Females,Queensland,3A
27,2003-12-31,37374.42907142639,Females,Queensland,3A
27,2004-03-31,35726.517166137695,Females,Queensland,3A
27,2004-06-30,34159.653062820435,Females,Queensland,3A
27,2004-09-30,32957.23122596741,Females,Queensland,3A
27,2004-12-31,34408.91499233246,Females,Queensland,3A
27,2005-03-31,39513.65637207031,Females,Queensland,3A
27,2005-06-30,41647.71449279785,Females,Queensland,3A
27,2005-09-30,39052.36926269531,Females,Queensland,3A
27,2005-12-31,38297.678634643555,Females,Queensland,3A
27,2006-03-31,39773.915709495544,Females,Queensland,3A
27,2006-06-30,45854.71337509155,Females,Queensland,3A
27,2006-09-30,45496.37065124512,Females,Queensland,3A
27,2006-12-31,51925.654541015625,Females,Queensland,3A
27,2007-03-31,45940.586654663086,Females,Queensland,3A
27,2007-06-30,43218.62174987793,Females,Queensland,3A
27,2007-09-30,43667.831802368164,Females,Queensland,3A
27,2007-12-31,47641.9602355957,Females,Queensland,3A
27,2008-03-31,48046.2472076416,Females,Queensland,3A
27,2008-06-30,42878.71322631836,Females,Queensland,3A
27,2008-09-30,45470.54577636719,Females,Queensland,3A
27,2008-12-31,47678.71453857422,Females,Queensland,3A
27,2009-03-31,46777.660217285156,Females,Queensland,3A
27,2009-06-30,52421.524475097656,Females,Queensland,3A
27,2009-09-30,44631.00274658203,Females,Queensland,3A
27,2009-12-31,45051.263732910156,Females,Queensland,3A
27,2010-03-31,42763.617431640625,Females,Queensland,3A
27,2010-06-30,42243.791763305664,Females,Queensland,3A
27,2010-09-30,45695.873474121094,Females,Queensland,3A
27,2010-12-31,45118.94384765625,Females,Queensland,3A
27,2011-03-31,43196.28121948242,Females,Queensland,3A
27,2011-06-30,41918.342041015625,Females,Queensland,3A
27,2011-09-30,41021.211334228516,Females,Queensland,3A
27,2011-12-31,35634.62925720215,Females,Queensland,3A
27,2012-03-31,43779.0478515625,Females,Queensland,3A
27,2012-06-30,41011.718994140625,Females,Queensland,3A
27,2012-09-30,45135.03303527832,Females,Queensland,3A
27,2012-12-31,43957.89660644531,Females,Queensland,3A
27,2013-03-31,41671.380462646484,Females,Queensland,3A
27,2013-06-30,42499.6923828125,Females,Queensland,3A
27,2013-09-30,44534.566650390625,Females,Queensland,3A
27,2013-12-31,38717.256896972656,Females,Queensland,3A
27,2014-03-31,42280.158630371094,Females,Queensland,3A
27,2014-06-30,44855.19659423828,Females,Queensland,3A
27,2014-09-30,51622.072692871094,Females,Queensland,3A
27,2014-12-31,48819.668365478516,Females,Queensland,3A
27,2015-03-31,50270.43942260742,Females,Queensland,3A
27,2015-06-30,52816.32000732422,Females,Queensland,3A
27,2015-09-30,54579.74819946289,Females,Queensland,3A
27,2015-12-31,56066.18927001953,Females,Queensland,3A
27,2016-03-31,50794.9970703125,Females,Queensland,3A
27,2016-06-30,50622.806396484375,Females,Queensland,3A
27,2016-09-30,55315.75371912122,Females,Queensland,3A
27,2016-12-31,49638.365746200085,Females,Queensland,3A
27,2017-03-31,44907.87684130669,Females,Queensland,3A
27,2017-06-30,44963.59138786793,Females,Queensland,3A
27,2017-09-30,48306.870113790035,Females,Queensland,3A
27,2017-12-31,52429.92430502176,Females,Queensland,3A
27,2018-03-31,55023.3810172081,Females,Queensland,3A
27,2018-06-30,55509.12992244959,Females,Queensland,3A
27,2018-09-30,50915.73082882166,Females,Queensland,3A
27,2018-12-31,51537.73592162132,Females,Queensland,3A
27,2019-03-31,51880.15675288439,Females,Queensland,3A
27,2019-06-30,55060.078685224056,Females,Queensland,3A
27,2019-09-30,56536.43451434374,Females,Queensland,3A
27,2019-12-31,57151.736356794834,Females,Queensland,3A
27,2020-03-31,59113.56671637297,Females,Queensland,3A
27,2020-06-30,62559.72969383001,Females,Queensland,3A
27,2020-09-30,58238.247142612934,Females,Queensland,3A
27,2020-12-31,58652.57331866026,Females,Queensland,3A
27,2021-03-31,57163.21882075071,Females,Queensland,3A
27,2021-06-30,62804.40459519625,Females,Queensland,3A
27,2021-09-30,65249.219066381454,Females,Queensland,3A
27,2021-12-31,61079.1127307713,Females,Queensland,3A
27,2022-03-31,66277.99940573424,Females,Queensland,3A
27,2022-06-30,68837.08741533756,Females,Queensland,3A
27,2022-09-30,69106.62241917849,Females,Queensland,3A
27,2022-12-31,62817.82103049755,Females,Queensland,3A
27,2023-03-31,65440.7337269187,Females,Queensland,3A
27,2023-06-30,64470.971913695335,Females,Queensland,3A
27,2023-09-30,62273.296744167805,Females,Queensland,3A
27,2023-12-31,61081.4193700552,Females,Queensland,3A
27,2024-03-31,61638.63424003124,Females,Queensland,3A
27,2024-06-30,63787.388068020344,Females,Queensland,3A
27,2024-09-30,77217.12271690369,Females,Queensland,3A
28,1986-09-30,40723.76241052151,Females,Queensland,4A
28,1986-12-31,38492.23964306712,Females,Queensland,4A
28,1987-03-31,41744.29525670409,Females,Queensland,4A
28,1987-06-30,44039.40340876579,Females,Queensland,4A
28,1987-09-30,46836.863723278046,Females,Queensland,4A
28,1987-12-31,45001.19474506378,Females,Queensland,4A
28,1988-03-31,39984.63020277023,Females,Queensland,4A
28,1988-06-30,41441.13605237007,Females,Queensland,4A
28,1988-09-30,45663.663106918335,Females,Queensland,4A
28,1988-12-31,45994.396938323975,Females,Queensland,4A
28,1989-03-31,49707.66094779968,Females,Queensland,4A
28,1989-06-30,52826.53692531586,Females,Queensland,4A
28,1989-09-30,50871.048829078674,Females,Queensland,4A
28,1989-12-31,54579.214104652405,Females,Queensland,4A
28,1990-03-31,50908.34768676758,Females,Queensland,4A
28,1990-06-30,53584.88886666298,Females,Queensland,4A
28,1990-09-30,53501.16479110718,Females,Queensland,4A
28,1990-12-31,52791.68610095978,Females,Queensland,4A
28,1991-03-31,52342.53753376007,Females,Queensland,4A
28,1991-06-30,53189.40251636505,Females,Queensland,4A
28,1991-09-30,53618.62887144089,Females,Queensland,4A
28,1991-12-31,55568.07070684433,Females,Queensland,4A
28,1992-03-31,56696.18913459778,Females,Queensland,4A
28,1992-06-30,59153.591888189316,Females,Queensland,4A
28,1992-09-30,59174.06603860855,Females,Queensland,4A
28,1992-12-31,64556.09606027603,Females,Queensland,4A
28,1993-03-31,58611.42472791672,Females,Queensland,4A
28,1993-06-30,64889.725724220276,Females,Queensland,4A
28,1993-09-30,60112.846520900726,Females,Queensland,4A
28,1993-12-31,61205.17117404938,Females,Queensland,4A
28,1994-03-31,60436.85383415222,Females,Queensland,4A
28,1994-06-30,64218.024589538574,Females,Queensland,4A
28,1994-09-30,64058.14316916466,Females,Queensland,4A
28,1994-12-31,70173.05099225044,Females,Queensland,4A
28,1995-03-31,67753.5400633812,Females,Queensland,4A
28,1995-06-30,69167.6162905693,Females,Queensland,4A
28,1995-09-30,77462.71059453487,Females,Queensland,4A
28,1995-12-31,79311.68514823914,Females,Queensland,4A
28,1996-03-31,69965.14629030228,Females,Queensland,4A
28,1996-06-30,73127.7159690857,Females,Queensland,4A
28,1996-09-30,78850.37607574463,Females,Queensland,4A
28,1996-12-31,83497.28929901123,Females,Queensland,4A
28,1997-03-31,82354.53595542908,Females,Queensland,4A
28,1997-06-30,83977.20684814453,Females,Queensland,4A
28,1997-09-30,80611.9564666748,Females,Queensland,4A
28,1997-12-31,87707.38655662537,Females,Queensland,4A
28,1998-03-31,81006.06572055817,Females,Queensland,4A
28,1998-06-30,91071.05696487427,Females,Queensland,4A
28,1998-09-30,91617.6568145752,Females,Queensland,4A
28,1998-12-31,93905.97003173828,Females,Queensland,4A
28,1999-03-31,90467.8413105011,Females,Queensland,4A
28,1999-06-30,96953.91551589966,Females,Queensland,4A
28,1999-09-30,96971.93111991882,Females,Queensland,4A
28,1999-12-31,99763.98135757446,Females,Queensland,4A
28,2000-03-31,96513.73081970215,Females,Queensland,4A
28,2000-06-30,104292.36977386475,Females,Queensland,4A
28,2000-09-30,98059.85300445557,Females,Queensland,4A
28,2000-12-31,96826.10214233398,Females,Queensland,4A
28,2001-03-31,89952.78806304932,Females,Queensland,4A
28,2001-06-30,106654.9299621582,Females,Queensland,4A
28,2001-09-30,102366.1533203125,Females,Queensland,4A
28,2001-12-31,107582.58344650269,Females,Queensland,4A
28,2002-03-31,97306.52918243408,Females,Queensland,4A
28,2002-06-30,111439.08037185669,Females,Queensland,4A
28,2002-09-30,113631.69205093384,Females,Queensland,4A
28,2002-12-31,116009.05771636963,Females,Queensland,4A
28,2003-03-31,113324.47618865967,Females,Queensland,4A
28,2003-06-30,116223.61581039429,Females,Queensland,4A
28,2003-09-30,122964.8271484375,Females,Queensland,4A
28,2003-12-31,117378.97077560425,Females,Queensland,4A
28,2004-03-31,107620.10749053955,Females,Queensland,4A
28,2004-06-30,115829.3955001831,Females,Queensland,4A
28,2004-09-30,108196.69697189331,Females,Queensland,4A
28,2004-12-31,110682.69579315186,Females,Queensland,4A
28,2005-03-31,111095.80627822876,Females,Queensland,4A
28,2005-06-30,111874.27891349792,Females,Queensland,4A
28,2005-09-30,118008.56291770935,Females,Queensland,4A
28,2005-12-31,126444.21357154846,Females,Queensland,4A
28,2006-03-31,118593.34469604492,Females,Queensland,4A
28,2006-06-30,125592.79091453552,Females,Queensland,4A
28,2006-09-30,126484.97245788574,Females,Queensland,4A
28,2006-12-31,125423.97947692871,Females,Queensland,4A
28,2007-03-31,126007.69960021973,Females,Queensland,4A
28,2007-06-30,127826.72337341309,Females,Queensland,4A
28,2007-09-30,127195.22862243652,Females,Queensland,4A
28,2007-12-31,123305.99740600586,Females,Queensland,4A
28,2008-03-31,123458.62725830078,Females,Queensland,4A
28,2008-06-30,139863.51992797852,Females,Queensland,4A
28,2008-09-30,142750.59533691406,Females,Queensland,4A
28,2008-12-31,147144.39157104492,Females,Queensland,4A
28,2009-03-31,156367.9295654297,Females,Queensland,4A
28,2009-06-30,159063.4647216797,Females,Queensland,4A
28,2009-09-30,141884.43185424805,Females,Queensland,4A
28,2009-12-31,149378.0010986328,Females,Queensland,4A
28,2010-03-31,142618.40591430664,Females,Queensland,4A
28,2010-06-30,140243.9434814453,Females,Queensland,4A
28,2010-09-30,148597.63333129883,Females,Queensland,4A
28,2010-12-31,150344.35556030273,Females,Queensland,4A
28,2011-03-31,146707.4519958496,Females,Queensland,4A
28,2011-06-30,152397.54319763184,Females,Queensland,4A
28,2011-09-30,146366.66397094727,Females,Queensland,4A
28,2011-12-31,146491.5037536621,Females,Queensland,4A
28,2012-03-31,156753.46395874023,Females,Queensland,4A
28,2012-06-30,156213.8524169922,Females,Queensland,4A
28,2012-09-30,150837.47811889648,Females,Queensland,4A
28,2012-12-31,167062.4870300293,Females,Queensland,4A
28,2013-03-31,178311.42517089844,Females,Queensland,4A
28,2013-06-30,170488.4017944336,Females,Queensland,4A
28,2013-09-30,166423.7396850586,Females,Queensland,4A
28,2013-12-31,166001.1893005371,Females,Queensland,4A
28,2014-03-31,160071.26568603516,Females,Queensland,4A
28,2014-06-30,176907.19995117188,Females,Queensland,4A
28,2014-09-30,176894.60348510742,Females,Queensland,4A
28,2014-12-31,177921.73217773438,Females,Queensland,4A
28,2015-03-31,167461.2155456543,Females,Queensland,4A
28,2015-06-30,176964.2336730957,Females,Queensland,4A
28,2015-09-30,174142.59573364258,Females,Queensland,4A
28,2015-12-31,189855.3764038086,Females,Queensland,4A
28,2016-03-31,182758.94760131836,Females,Queensland,4A
28,2016-06-30,195573.82388305664,Females,Queensland,4A
28,2016-09-30,173446.89743825048,Females,Queensland,4A
28,2016-12-31,167341.09555608034,Females,Queensland,4A
28,2017-03-31,167450.42989885807,Females,Queensland,4A
28,2017-06-30,211577.531445086,Females,Queensland,4A
28,2017-09-30,224772.4517160058,Females,Queensland,4A
28,2017-12-31,208325.60926443338,Females,Queensland,4A
28,2018-03-31,197458.53440338373,Females,Queensland,4A
28,2018-06-30,197278.14739185572,Females,Queensland,4A
28,2018-09-30,200916.86800581217,Females,Queensland,4A
28,2018-12-31,197148.87879115343,Females,Queensland,4A
28,2019-03-31,210258.3040125966,Females,Queensland,4A
28,2019-06-30,206034.65238457918,Females,Queensland,4A
28,2019-09-30,225190.17832881212,Females,Queensland,4A
28,2019-12-31,213128.80585891008,Females,Queensland,4A
28,2020-03-31,208748.88223057985,Females,Queensland,4A
28,2020-06-30,176646.66935950518,Females,Queensland,4A
28,2020-09-30,195031.02725368738,Females,Queensland,4A
28,2020-12-31,190246.9754074216,Females,Queensland,4A
28,2021-03-31,208627.2876392007,Females,Queensland,4A
28,2021-06-30,218260.2813859582,Females,Queensland,4A
28,2021-09-30,213858.65665579587,Females,Queensland,4A
28,2021-12-31,233974.4048782289,Females,Queensland,4A
28,2022-03-31,228186.52447069436,Females,Queensland,4A
28,2022-06-30,233739.28901928663,Females,Queensland,4A
28,2022-09-30,238501.00927466154,Females,Queensland,4A
28,2022-12-31,244758.2846633792,Females,Queensland,4A
28,2023-03-31,229127.7978259921,Females,Queensland,4A
28,2023-06-30,251090.8269737363,Females,Queensland,4A
28,2023-09-30,240882.65755563974,Females,Queensland,4A
28,2023-12-31,249465.92203074694,Females,Queensland,4A
28,2024-03-31,264763.41902047396,Females,Queensland,4A
28,2024-06-30,263948.9352250695,Females,Queensland,4A
28,2024-09-30,240560.41341120005,Females,Queensland,4A
29,1986-09-30,131737.3592352867,Females,Queensland,5A
29,1986-12-31,138395.83979606628,Females,Queensland,5A
29,1987-03-31,136221.97030448914,Females,Queensland,5A
29,1987-06-30,133520.4601135254,Females,Queensland,5A
29,1987-09-30,135289.4858970642,Females,Queensland,5A
29,1987-12-31,132797.98867416382,Females,Queensland,5A
29,1988-03-31,145814.28407859802,Females,Queensland,5A
29,1988-06-30,148905.35232830048,Females,Queensland,5A
29,1988-09-30,144352.9662590027,Females,Queensland,5A
29,1988-12-31,149584.19937896729,Females,Queensland,5A
29,1989-03-31,154482.53018951416,Females,Queensland,5A
29,1989-06-30,156508.1691017151,Females,Queensland,5A
29,1989-09-30,157737.4263458252,Females,Queensland,5A
29,1989-12-31,161217.57208061218,Females,Queensland,5A
29,1990-03-31,165056.00007247925,Females,Queensland,5A
29,1990-06-30,167944.37355422974,Females,Queensland,5A
29,1990-09-30,170247.68656539917,Females,Queensland,5A
29,1990-12-31,171610.69735908508,Females,Queensland,5A
29,1991-03-31,168164.50891304016,Females,Queensland,5A
29,1991-06-30,164597.5520529747,Females,Queensland,5A
29,1991-09-30,161786.94092178345,Females,Queensland,5A
29,1991-12-31,157602.59769439697,Females,Queensland,5A
29,1992-03-31,168636.87172698975,Females,Queensland,5A
29,1992-06-30,169219.68225097656,Females,Queensland,5A
29,1992-09-30,169624.8932571411,Females,Queensland,5A
29,1992-12-31,165853.80522346497,Females,Queensland,5A
29,1993-03-31,175236.44527053833,Females,Queensland,5A
29,1993-06-30,177467.46872711182,Females,Queensland,5A
29,1993-09-30,166525.1227722168,Females,Queensland,5A
29,1993-12-31,168790.4981765747,Females,Queensland,5A
29,1994-03-31,172425.93479919434,Females,Queensland,5A
29,1994-06-30,170596.0211906433,Females,Queensland,5A
29,1994-09-30,176762.62709236145,Females,Queensland,5A
29,1994-12-31,185119.67136764526,Females,Queensland,5A
29,1995-03-31,195496.76020812988,Females,Queensland,5A
29,1995-06-30,185151.0897064209,Females,Queensland,5A
29,1995-09-30,182331.83135986328,Females,Queensland,5A
